Hotel Name,Hotel Review Page,Hotel Review 
Longuinhos Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1064392-d1159608-Reviews-or0-Longuinhos_Beach_Resort-Colva_South_Goa_District_Goa.html,"['We had booked the hotel for one day. The room garden facing was not good. There were ants due to which we got our room changed. The reception guy was very prompt and polite to help us to change the room. The rooms have plastic chairs, no small table, no hand held shower in wash\\u2026']"
Longuinhos Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1064392-d1159608-Reviews-or0-Longuinhos_Beach_Resort-Colva_South_Goa_District_Goa.html,['We had been visiting the Golden Triangle and decided to relax in Goa for our final week.  Choosing the Longuinhos was an inspiration. Lovely hotel with friendly staff and the perfect location right on the most beautiful beach.  Our room was very comfortable with all facilities\\u2026']
Longuinhos Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1064392-d1159608-Reviews-or0-Longuinhos_Beach_Resort-Colva_South_Goa_District_Goa.html,"[""Our trip was a last minute booking . We were plesently surprised when we came to the property. It's well maintained. All our queries and concerns were addressed promptly. The rooms are well maintained. Clean washrooms and an electric kettle in each room. All rooms have either\\u2026""]"
Longuinhos Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1064392-d1159608-Reviews-or0-Longuinhos_Beach_Resort-Colva_South_Goa_District_Goa.html,"[""It's a great location beach facing, only issue is the cleanliness. If that can be done with, it's a great location in low budget. Food is good. Hospitality is also good. Entry to the resort is a bit dirty""]"
Longuinhos Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1064392-d1159608-Reviews-or0-Longuinhos_Beach_Resort-Colva_South_Goa_District_Goa.html,['Propeety was nice and location was awesome Food was so so no tasty Staff was not co operating overall Room was nice and cleaned Swimming pool was good Breakfast have not much variety  Overall except location and property  I am not fully satisfied ']
Bay15 Cabanas By The Bay,https://www.tripadvisor.in/Hotel_Review-g1087527-d7949634-Reviews-or0-Bay15_Cabanas_By_The_Bay-Dona_Paula_North_Goa_District_Goa.html,['we have stayed in this property in june 2019 for 3 days. we enjoyed over stay thoroughly. we got room 113 on first day which was great not best though. but we njoyed our stay in 113. next day on request we have shifted to room 110 which is best. great view. so seren. if u book\\u2026']
Bay15 Cabanas By The Bay,https://www.tripadvisor.in/Hotel_Review-g1087527-d7949634-Reviews-or0-Bay15_Cabanas_By_The_Bay-Dona_Paula_North_Goa_District_Goa.html,"['Bay 15 is THE place to stay if you are in South Goa. The picetresque view is worth every Rupee you will spend.   You can enjoy a true sea view during the day,  and feel the real force and power of sea at the night as the waves crash on the rocks.   The best place to eat fresh\\u2026']"
Bay15 Cabanas By The Bay,https://www.tripadvisor.in/Hotel_Review-g1087527-d7949634-Reviews-or0-Bay15_Cabanas_By_The_Bay-Dona_Paula_North_Goa_District_Goa.html,"['I had a short vacation to Goa wanted a relaxing one away from the crowd and it was the perfect resort for that. The sea view rooms are actually having a nice view and overall the ambiance was nice. Although the check-in time is 1400, I reached early (around 0930) and they\\u2026']"
Bay15 Cabanas By The Bay,https://www.tripadvisor.in/Hotel_Review-g1087527-d7949634-Reviews-or0-Bay15_Cabanas_By_The_Bay-Dona_Paula_North_Goa_District_Goa.html,"['It started out pretty badly with very negative views. There was no one at the reception desk to pick up the phone when I called at 7:00 AM after de-boarding the flight. I agree that we did reach (around 7:40 AM) way before check in time (check in at 12 PM) but, no one attended\\u2026']"
Bay15 Cabanas By The Bay,https://www.tripadvisor.in/Hotel_Review-g1087527-d7949634-Reviews-or0-Bay15_Cabanas_By_The_Bay-Dona_Paula_North_Goa_District_Goa.html,"[""Best hotel stay ever, cabanas closed to the sea it's really awesome..they served nice food with awesome presentation. Very friendly staff. Thank to Rohit Sir for making our stay memorable.. really enjoyed alots in pool too..""]"
Miramar Residency,https://www.tripadvisor.in/Hotel_Review-g303877-d1439412-Reviews-or0-Miramar_Residency-Panjim_North_Goa_District_Goa.html,['I visited this place in the end of April 2019. I must say it is a very nice place. However I only went to have breakfast with my family as we went to Miramar beach that morning. The food was nice and the service was also very good. Food was server hot and in good time. The rates\\u2026']
Miramar Residency,https://www.tripadvisor.in/Hotel_Review-g303877-d1439412-Reviews-or0-Miramar_Residency-Panjim_North_Goa_District_Goa.html,['We booked AC delux room and paid around 7K for 2 nights but rooms we got were not at all worth the money they charge. They were so unclean and not at all maintained. Beach is very nearby thats the only plus point here. Beach is good and less crowded but has bit of trash over the\\u2026']
Miramar Residency,https://www.tripadvisor.in/Hotel_Review-g303877-d1439412-Reviews-or0-Miramar_Residency-Panjim_North_Goa_District_Goa.html,"[""located adjunct to miramar beach, miramar residency is an awesome option to stay.huge green campus, garden, pool, separate cottages, food court, ample parking space makes it a great option to lodging.  rooms are not much spacious but it's good and each room has balcony. house\\u2026""]"
Miramar Residency,https://www.tripadvisor.in/Hotel_Review-g303877-d1439412-Reviews-or0-Miramar_Residency-Panjim_North_Goa_District_Goa.html,['Miramar Residency is a Goa Tourism Development Corporation (GTDC) hotel located just 50 m away from the awesome Miramar Beach. It is a cluster of neatly laid out cottages and an elegant building set in a pretty garden with lawns and lush plants. Awesome place of stay in Goa.']
Miramar Residency,https://www.tripadvisor.in/Hotel_Review-g303877-d1439412-Reviews-or0-Miramar_Residency-Panjim_North_Goa_District_Goa.html,"['We stayed during 2017,it was a excellent and memorable stay.Not to far from Panaji,yet it was at a calm location.The north/South Goa trips was well organised.Breakfast options as well was good.It short a very memorable stay.Will like to come back again.']"
Hotel Fidalgo goa,https://www.tripadvisor.in/Hotel_Review-g303877-d594977-Reviews-or0-Hotel_Fidalgo_goa-Panjim_North_Goa_District_Goa.html,"['My fourth stay at Fidalgo, and it is still difficult for my to confirm how I feel about them. The staff ranges from fantastic to arrogant, so it just depends on who you get on the day or their mood. Last time I got breakfast, and yesterday the manager at breakfast turfed me out\\u2026']"
Hotel Fidalgo goa,https://www.tripadvisor.in/Hotel_Review-g303877-d594977-Reviews-or0-Hotel_Fidalgo_goa-Panjim_North_Goa_District_Goa.html,"['Stayed for a week. Fidalgo is at prime location in Panjim and quick access to shopping areas, chemists, ATMs and restaurants. The Mandovi River, few local attractions and casinos are within a distance of 2 kms. Fidalgo has very neat rooms, centralized AC, and a small pool, gym\\u2026']"
Hotel Fidalgo goa,https://www.tripadvisor.in/Hotel_Review-g303877-d594977-Reviews-or0-Hotel_Fidalgo_goa-Panjim_North_Goa_District_Goa.html,['I stayed in the month of may for 5 nights.Great location with an excellent and desirable service.Check-in and Check-out were very quick and rooms were excellent. With 6 restaurants in the hotel it gives us a very good variety of food.They also have a coffee shop(Aunty Maria)\\u2026']
Hotel Fidalgo goa,https://www.tripadvisor.in/Hotel_Review-g303877-d594977-Reviews-or0-Hotel_Fidalgo_goa-Panjim_North_Goa_District_Goa.html,"['Mainly just for the Thali restaurant, Bhojan & sometimes an expensive drink or two. The staff are quite nice, especially the doorman with the big moustache. Not sure if I would like to stay here though- perhaps if it was free. The main toilets on the ground floor stink to high\\u2026']"
Hotel Fidalgo goa,https://www.tripadvisor.in/Hotel_Review-g303877-d594977-Reviews-or0-Hotel_Fidalgo_goa-Panjim_North_Goa_District_Goa.html,['Well we got an hour early check in but the rooms have a noisy indoor .... in 2 days i was shifted in 3 different rooms .... for any issue the only solution is change the room .... staff crom the reception from check in to check out have lot of confussion .... never stay if u\\u2026']
Hotel Mandovi,https://www.tripadvisor.in/Hotel_Review-g303877-d477614-Reviews-or0-Hotel_Mandovi-Panjim_North_Goa_District_Goa.html,"[""For me Goa's synonym is this hotel. Blended with old Goanese tradition with modern amenities is at its peak!  Worth mentioning is its location, traditional food and their staff. The manager Mr. Gawas will make you feel top of the world with his personal touch! Go for this hotel\\u2026""]"
Hotel Mandovi,https://www.tripadvisor.in/Hotel_Review-g303877-d477614-Reviews-or0-Hotel_Mandovi-Panjim_North_Goa_District_Goa.html,"['Been coming over to the Mandovi for 20yrs all ways a great pleasure having a few drinks in the cocktail bar. Excellent service normal prices and free nibbles, Smiling waiters serving you . comfortable seats over looking the lights and moonlight on the river.          See you in\\u2026']"
Hotel Mandovi,https://www.tripadvisor.in/Hotel_Review-g303877-d477614-Reviews-or0-Hotel_Mandovi-Panjim_North_Goa_District_Goa.html,"['Its surprising to see that at such a wonderful and strategic location,Hotel Mandovi is catering to its guests with so poorly appointed,outdated rooms.The rooms are not even well lit.  Day time front desk staff is supporrtive  but you dont find the same from night staff.  Food is\\u2026']"
Hotel Mandovi,https://www.tripadvisor.in/Hotel_Review-g303877-d477614-Reviews-or0-Hotel_Mandovi-Panjim_North_Goa_District_Goa.html,['So we were on a family vacation to Goa and we got a great deal from make my trip and hence we booked this hotel. Coming to the hotel it is located facing the Mandovi river and you get really nice and stunning views of the Mandovi river in the morning and evening.  Coming to the\\u2026']
Hotel Mandovi,https://www.tripadvisor.in/Hotel_Review-g303877-d477614-Reviews-or0-Hotel_Mandovi-Panjim_North_Goa_District_Goa.html,['the best part of the stay was the behavior from the staff....it was way beyond i have seen till date...they were so good and it made my stay very comfortable. i had been there for some exams related and the co-operation i received cannot be narrated in words. the location being\\u2026']
So My Resort,https://www.tripadvisor.in/Hotel_Review-g306995-d645554-Reviews-or0-So_My_Resort-Calangute_North_Goa_District_Goa.html,"[""We visited from 23rd Dec to 27th Dec'18 and let me tell you we had amazing time in so my resort.  Best part was their beautiful and well maintained swimming pool alongside restaurant We used to spend almost our half day in swimming pool and having beer on swimming pool bench. \\u2026""]"
So My Resort,https://www.tripadvisor.in/Hotel_Review-g306995-d645554-Reviews-or0-So_My_Resort-Calangute_North_Goa_District_Goa.html,['The best experience here in my life goa. Every year we come here for the short vacation and stay in so many hotel but this one is too best. Food is too amazing and and welcoming service is to awesome.']
So My Resort,https://www.tripadvisor.in/Hotel_Review-g306995-d645554-Reviews-or0-So_My_Resort-Calangute_North_Goa_District_Goa.html,"[""I don't even know where to start. Everything I expected and so much more! Beautiful clean rooms, fantastic staff, excellent food, service 2nd to none! The Executive Manager Dominic and another member of staff Pankaj, made our stay even more special. Pankaj looked after us\\u2026""]"
So My Resort,https://www.tripadvisor.in/Hotel_Review-g306995-d645554-Reviews-or0-So_My_Resort-Calangute_North_Goa_District_Goa.html,['Best hotel in calangutte..food is good..staff behaviour is very polite..staff names who are supporting on trip are mr.dominic mr.amul and mr.nimbuz .. rooms are very neat and clean and daily room cleaning provided..']
So My Resort,https://www.tripadvisor.in/Hotel_Review-g306995-d645554-Reviews-or0-So_My_Resort-Calangute_North_Goa_District_Goa.html,"['Very nice rooms , very well maintained , co operative staff , food is good , swimming pool is nice n very good life guard , live kitchen service is mast over all hotel stay at this hotel is satisfactory.\\U0001f60a\\U0001f60a']"
O Pescador an Indy Resort,https://www.tripadvisor.in/Hotel_Review-g1087527-d1226836-Reviews-or0-O_Pescador_an_Indy_Resort-Dona_Paula_North_Goa_District_Goa.html,"['This is a delightful boutique hotel! It\\u2019s not very big, only about 25 rooms but with its own pool and immediate access to the beach, it is very well situated. What makes it all the staff who bend over backwards to make your stay a special one. The rooms are very comfortable the\\u2026']"
O Pescador an Indy Resort,https://www.tripadvisor.in/Hotel_Review-g1087527-d1226836-Reviews-or0-O_Pescador_an_Indy_Resort-Dona_Paula_North_Goa_District_Goa.html,"['It is an amazing property at such beautiful location right at the tip of Dona Paula. There are villas and rooms. Rooms are big and are designed such a away that you get the sea view. I was staying in pool, garden and beach facing room. One can sit the balcony and enjoy the sound\\u2026']"
O Pescador an Indy Resort,https://www.tripadvisor.in/Hotel_Review-g1087527-d1226836-Reviews-or0-O_Pescador_an_Indy_Resort-Dona_Paula_North_Goa_District_Goa.html,"[""We stayed at the hotel for a couple of days, we are a family of 4 ( 2 small kids ), so obviously the swimming pool was one of the most important part, as the kids just wanted to splash around and we weren't disappointed.  The hotel property is beautifully landscaped and well\\u2026""]"
O Pescador an Indy Resort,https://www.tripadvisor.in/Hotel_Review-g1087527-d1226836-Reviews-or0-O_Pescador_an_Indy_Resort-Dona_Paula_North_Goa_District_Goa.html,['Have just returned from 2 weeks at this hotel and absolutely loved it. Beautiful setting and every single member of staff couldn\\u2019t have been more helpful. So peaceful and relaxing. We never return to the same place twice but will be definitely returning here. The photos in my\\u2026']
O Pescador an Indy Resort,https://www.tripadvisor.in/Hotel_Review-g1087527-d1226836-Reviews-or0-O_Pescador_an_Indy_Resort-Dona_Paula_North_Goa_District_Goa.html,"[""I have just returned from one of the best holidays and this hotel was the reason. The pool area was well maintained and beach area was generally clean (although the sea wasn't). The breeze from the sea was very refreshing and stopped us from over heating. The staff at the hotel\\u2026""]"
The LaLiT Golf & Spa Resort Goa,https://www.tripadvisor.in/Hotel_Review-g306996-d299125-Reviews-or0-The_LaLiT_Golf_Spa_Resort_Goa-Canacona_South_Goa_District_Goa.html,"['Thanks #lalitgoa for hosting us... An amazing experience... Warm and polite staff... Thanks to Navin Desai, Dhanajay and Sudipto for their kind gesture.. we really enjoyed every second spent at the property.... Lush green golf course and clean Rajbagh beach... Suvarna from the\\u2026']"
The LaLiT Golf & Spa Resort Goa,https://www.tripadvisor.in/Hotel_Review-g306996-d299125-Reviews-or0-The_LaLiT_Golf_Spa_Resort_Goa-Canacona_South_Goa_District_Goa.html,"['Had an amazing time at the Lalit...while reaching there from the airport seemed like a never ending journey...the 1st step into the place just blew away the tiredness... The ever smiling and courteous staff (monal, Raji, shailesh) make you feel comfortable and happy The awesome\\u2026']"
The LaLiT Golf & Spa Resort Goa,https://www.tripadvisor.in/Hotel_Review-g306996-d299125-Reviews-or0-The_LaLiT_Golf_Spa_Resort_Goa-Canacona_South_Goa_District_Goa.html,"['This is a great property, well maintained with some of the most mesmerizing locations for photography. Couple of film shootings including Golmaal took place here. Rooms are great, big, neat and tidy with all the things you need for an amazing stay with excellent room service.\\u2026']"
The LaLiT Golf & Spa Resort Goa,https://www.tripadvisor.in/Hotel_Review-g306996-d299125-Reviews-or0-The_LaLiT_Golf_Spa_Resort_Goa-Canacona_South_Goa_District_Goa.html,"['We had a great time at the resort,everything about the it was perfect,the hospitality,the food,the ambience,the service,especially the food,it\\u2019s restaurant offers a delicious buffet with a nice spread and special thanks to Chef Hoda and Manager Mr Sudipto for taking our request\\u2026']"
The LaLiT Golf & Spa Resort Goa,https://www.tripadvisor.in/Hotel_Review-g306996-d299125-Reviews-or0-The_LaLiT_Golf_Spa_Resort_Goa-Canacona_South_Goa_District_Goa.html,"[""I was for 5 days with my family , they treated me like a king ! Especially like to mention sudipto , Amit ,Mr Rajesh's name ,   Will be back soon .   Enjoyed breakfast , lunch , dinner at canacona restaurant.  Thank you once again . ""]"
The Park Calangute Goa,https://www.tripadvisor.in/Hotel_Review-g306995-d2521803-Reviews-or0-The_Park_Calangute_Goa-Calangute_North_Goa_District_Goa.html,"['A place right on the calangute beach. Nicely appointed and spacious rooms. Staff is great and very helpful, makes u feel homely. Hotel is recently renovated . The restaurant serves great food and in room dining menu has great selections to choose from. Overall a great stay']"
The Park Calangute Goa,https://www.tripadvisor.in/Hotel_Review-g306995-d2521803-Reviews-or0-The_Park_Calangute_Goa-Calangute_North_Goa_District_Goa.html,['It was an excellent trip to Goa.  The hotel maintains its quality and commitment. Rooms are spacious and all amenities are provided. Staffs are very much cooperative.. Restaurant has well variety of cuisine. The hotel is located right at the beach.. Overall it was an pleasant\\u2026']
The Park Calangute Goa,https://www.tripadvisor.in/Hotel_Review-g306995-d2521803-Reviews-or0-The_Park_Calangute_Goa-Calangute_North_Goa_District_Goa.html,"['Found The Park to be excellent on all parameters - all stars for you guys! Amazing rooms, comfortable, clean swimming pool, courteous staff, great food, absolutely amazing location.  Just 15 seconds are you are on the beach, seems more like a private beach.']"
The Park Calangute Goa,https://www.tripadvisor.in/Hotel_Review-g306995-d2521803-Reviews-or0-The_Park_Calangute_Goa-Calangute_North_Goa_District_Goa.html,['I researched for about 3-4 house before I booked this property in Goa.  I was going alone and as a single girl traveller I wanted a property right on the beach so I could enjoy the vibe without any safety issues.  I found a lot of pretty hotels and resorts claiming to be insane\\u2026']
The Park Calangute Goa,https://www.tripadvisor.in/Hotel_Review-g306995-d2521803-Reviews-or0-The_Park_Calangute_Goa-Calangute_North_Goa_District_Goa.html,"['This hotel is right on the beach and good access to many beach shacks who offer free beach lounges and serve surprisingly good food at good prices. The hotel is clean and the pool is adequate. Unfortunately, the fridge in the room did not cool and was told this is normal\\u2026']"
"Taj Fort Aguada Resort & Spa, Goa",https://www.tripadvisor.in/Hotel_Review-g1165042-d304837-Reviews-or0-Taj_Fort_Aguada_Resort_Spa_Goa-Sinquerim_North_Goa_District_Goa.html,['This indeed was an excellent place to stay . Initially We got a room which was little small for four of us to fit but on request they provided us with better and spacious room . The swimming pool and play area was lovely . My kids had a gala time . The best part of this place\\u2026']
"Taj Fort Aguada Resort & Spa, Goa",https://www.tripadvisor.in/Hotel_Review-g1165042-d304837-Reviews-or0-Taj_Fort_Aguada_Resort_Spa_Goa-Sinquerim_North_Goa_District_Goa.html,"['1. The reception was quite welcoming. Nothing abnormal or below the expectations. 2. The Deluxe rooms are interconnected with neighbouring rooms with a wooden door (which is kept locked) in between, resulting in normal conversation/music voices creeping in. This was totally\\u2026']"
"Taj Fort Aguada Resort & Spa, Goa",https://www.tripadvisor.in/Hotel_Review-g1165042-d304837-Reviews-or0-Taj_Fort_Aguada_Resort_Spa_Goa-Sinquerim_North_Goa_District_Goa.html,['Staying here was a very good experience. The view of the sea was breathtaking. Everything was perfectly organised. The staff were nice and cooperative. They also guide in where to go and what to see in Goa.']
"Taj Fort Aguada Resort & Spa, Goa",https://www.tripadvisor.in/Hotel_Review-g1165042-d304837-Reviews-or0-Taj_Fort_Aguada_Resort_Spa_Goa-Sinquerim_North_Goa_District_Goa.html,['My decision on choosing Taj as my honeymoon destination was correct and really worth .The leisure time we got there   is priceless and of a class .Only one thing I would like to suggest for the orchestra playing in Kokum they should get centre position than the current one as\\u2026']
"Taj Fort Aguada Resort & Spa, Goa",https://www.tripadvisor.in/Hotel_Review-g1165042-d304837-Reviews-or0-Taj_Fort_Aguada_Resort_Spa_Goa-Sinquerim_North_Goa_District_Goa.html,['Awesome property..professional and cordial staff. Food is great.. Highly recommended. Room with perfect sea view.  Went with parents and kids.. Everyone enjoyed.. Beach is nearby.. Next to the property']
"Royal Orchid Beach Resort & Spa, Goa",https://www.tripadvisor.in/Hotel_Review-g1204863-d1174318-Reviews-or0-Royal_Orchid_Beach_Resort_Spa_Goa-Utorda_South_Goa_District_Goa.html,"['Rooms, swimming pool are very good and clean private beach, I must say the staff of reception, house keeping and restaurant ( especially Ms preeti ) are so courtegeous You guys make our holidays awesome, Everyone is staff is so smiley and helpful, You all make this property 5\\u2026']"
"Royal Orchid Beach Resort & Spa, Goa",https://www.tripadvisor.in/Hotel_Review-g1204863-d1174318-Reviews-or0-Royal_Orchid_Beach_Resort_Spa_Goa-Utorda_South_Goa_District_Goa.html,"['We had a very nice time staying here. The beach was like personal beach of resort.. just a 2 min stroll away... beach was clean. Room service & overall stay was relaxing. A lot of activities for kids: pool, water park, Sony, play station4, foosball,   And not to forget the food\\u2014\\u2026']"
"Royal Orchid Beach Resort & Spa, Goa",https://www.tripadvisor.in/Hotel_Review-g1204863-d1174318-Reviews-or0-Royal_Orchid_Beach_Resort_Spa_Goa-Utorda_South_Goa_District_Goa.html,"['Big positives: - very well located - open green area, leads up to the beach - clean white sand beach - very helpful, honest, hardworking, well mannered staff -- Suvarna, Anita, Baban, Prakash, Fransquinha, Baban, Gautam, Ranjit, Deepak, Ishwar, Abhinav, Clinton, And many more. -\\u2026']"
"Royal Orchid Beach Resort & Spa, Goa",https://www.tripadvisor.in/Hotel_Review-g1204863-d1174318-Reviews-or0-Royal_Orchid_Beach_Resort_Spa_Goa-Utorda_South_Goa_District_Goa.html,"['Fabulous amazing Hospitality very good.staff are friendly Pradip swimming pool attendant,Ranjit amazing Hospitality.Fransquinha,suvarna,Anita and Preeti was great in hospitality.... We will definitely recommend this place to others...']"
"Royal Orchid Beach Resort & Spa, Goa",https://www.tripadvisor.in/Hotel_Review-g1204863-d1174318-Reviews-or0-Royal_Orchid_Beach_Resort_Spa_Goa-Utorda_South_Goa_District_Goa.html,"['We had a wonderful stay with courteous staff. Anita, Bell boy Prakash and all the staff were very helpful. Food was good, great ambience. Looking forward to visit again. Loved the pool, garden and the food too']"
Goa Marriott Resort & Spa,https://www.tripadvisor.in/Hotel_Review-g303877-d307517-Reviews-or0-Goa_Marriott_Resort_Spa-Panjim_North_Goa_District_Goa.html,"['Being a frequent visitor to your hotel,I have seen a major change at the waterfront restaurant amazing revamp of the menu the taste as well as the interiors love the guest experience provided by lakhan a few others and especially Gajendra and Jason , hope to visit again soon.']"
Goa Marriott Resort & Spa,https://www.tripadvisor.in/Hotel_Review-g303877-d307517-Reviews-or0-Goa_Marriott_Resort_Spa-Panjim_North_Goa_District_Goa.html,"['Although the occassion of a reunion called for exciting times, I was completely bowled over by the phenomenal service by the team of Goa Marriott Resort.   From the super smooth checkin at the Front Desk, to the little delights in the room by the Housekeeping staff, and the\\u2026']"
Goa Marriott Resort & Spa,https://www.tripadvisor.in/Hotel_Review-g303877-d307517-Reviews-or0-Goa_Marriott_Resort_Spa-Panjim_North_Goa_District_Goa.html,"['stayed at Goa Marriott resort to attend a reunion and from the time of receiving until we were seen off at airport everything went well and we were taken care very well. Thanks to Rajesh the airport agent, Delana from Guest relations each and every detail was taken care to the\\u2026']"
Goa Marriott Resort & Spa,https://www.tripadvisor.in/Hotel_Review-g303877-d307517-Reviews-or0-Goa_Marriott_Resort_Spa-Panjim_North_Goa_District_Goa.html,"['people please never visit mariott gia , worst staff , so much rude , non courteous  We had booked a room for one night at mariott goa to experience world class disappointment in my trip.  From the time i checked in , the staff was not so welcoming   Ignoring it , we checked in\\u2026']"
Goa Marriott Resort & Spa,https://www.tripadvisor.in/Hotel_Review-g303877-d307517-Reviews-or0-Goa_Marriott_Resort_Spa-Panjim_North_Goa_District_Goa.html,"['To start with the property- amazing location, great room sizes an absolute luxury experience. Next comes the Staff and the food - exceptional service with delicious food. The staff will take care of you in the most amazing way. Keep it up guys.']"
Caravela Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1096236-d306969-Reviews-or0-Caravela_Beach_Resort-Varca_South_Goa_District_Goa.html,['Came here for a holiday.  The resort was amazing with very courtious staff. The room we got was a garden view room but it has a partial sea view which was amazing. The housekeeping manager Mr. Anuj was very kind and helpful throughou.  Also the housekeeping staff ( Michael) was\\u2026']
Caravela Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1096236-d306969-Reviews-or0-Caravela_Beach_Resort-Varca_South_Goa_District_Goa.html,"['I\\u2019ll highly recommend to stay at Caravela beach resort in Goa.Housekeeping,Front office,Service all are up to marks and staff is so courteous nd careful ,Santan in Housekeeping,and Rahul in Front office. special Mention to Mr.kishan (Floor incharge).He is very helpful person.\\u2026']"
Caravela Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1096236-d306969-Reviews-or0-Caravela_Beach_Resort-Varca_South_Goa_District_Goa.html,"['We had organised a wedding at Goa and chosen Caravela Resort as our venue.  The entire experience was splendid and we got all the amenities and facilities as promised with no corners being cut anywhere.  The pick up and other transportation handled by Anand, Shamrao and team was\\u2026']"
Caravela Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1096236-d306969-Reviews-or0-Caravela_Beach_Resort-Varca_South_Goa_District_Goa.html,"['Professional staff, good food, room was well kept ,awesome location. Their chicken biryani was delicious ,a must try ! A bit costly but totally worth it. One star less only for the check in point. one of the best beach resort.']"
Caravela Beach Resort,https://www.tripadvisor.in/Hotel_Review-g1096236-d306969-Reviews-or0-Caravela_Beach_Resort-Varca_South_Goa_District_Goa.html,['it was a good stay. it had all the amenities within the hotel. a very safe and clean beach. a very good swimming pool. a very good dining area. the atrium bar which was very reasonable. overall had a good expierience.']
Phoenix Park Inn Resort,https://www.tripadvisor.in/Hotel_Review-g297605-d306967-Reviews-or0-Phoenix_Park_Inn_Resort-Candolim_Bardez_North_Goa_District_Goa.html,['I went with my cousin sisters and had a great time there . The breakfast spread was also good and the staff were really very helpful. My sister uses a wheelchair and she had a very comfortable stay . Thanks to the team of Phoenix park inn resort ']
Phoenix Park Inn Resort,https://www.tripadvisor.in/Hotel_Review-g297605-d306967-Reviews-or0-Phoenix_Park_Inn_Resort-Candolim_Bardez_North_Goa_District_Goa.html,['We loved everything about our stay at Phoenix Park. In fact we loved it so much we have booked to return in December a first for us!  Our room was in block 5 on the top floor. We had a spacious room which was spotlessly clean. We were met on arrival by our room boy who made sure\\u2026']
Phoenix Park Inn Resort,https://www.tripadvisor.in/Hotel_Review-g297605-d306967-Reviews-or0-Phoenix_Park_Inn_Resort-Candolim_Bardez_North_Goa_District_Goa.html,"['Excellent Hotel with Reasonable Teriff. Very near to Condolim Beach. Rooms are big , Neat & Clean. Staffs are very helpful. Foods are reasonable and tasty . Bar is good. Most interesting is the pool. I made myself Lazy at pool.']"
Phoenix Park Inn Resort,https://www.tripadvisor.in/Hotel_Review-g297605-d306967-Reviews-or0-Phoenix_Park_Inn_Resort-Candolim_Bardez_North_Goa_District_Goa.html,"[""Resort location is good. It's near to Candolim beach (1 km). Resort have a small swimming pool.  I took only breakfast during my stay and that' ok. Not wow.  Overall I would give 3.5/5 considering food, stay and location.""]"
Phoenix Park Inn Resort,https://www.tripadvisor.in/Hotel_Review-g297605-d306967-Reviews-or0-Phoenix_Park_Inn_Resort-Candolim_Bardez_North_Goa_District_Goa.html,"['Its a package holiday style hotel room was very nice but power kept cutting off, and wifi was very on and off patchy. Cleaning staff are A++ and made most of this hotel.   I attempted to book taxi at night but staff really hopeless. my friend ended up running down street at 1am\\u2026']"
Taj Holiday Village Resort & Spa,https://www.tripadvisor.in/Hotel_Review-g1165042-d304835-Reviews-or0-Taj_Holiday_Village_Resort_Spa-Sinquerim_North_Goa_District_Goa.html,['Taj vilage Goa I had visited the Hotel  awesome location candolim beach.  great hospitality and lovely restaurants. Staff is also very courteous.   House keeping guy very friendly Mr Laltu Roy.Bhushan.Anita and  Nitya  Help full guys. would love to return.']
Taj Holiday Village Resort & Spa,https://www.tripadvisor.in/Hotel_Review-g1165042-d304835-Reviews-or0-Taj_Holiday_Village_Resort_Spa-Sinquerim_North_Goa_District_Goa.html,"['I love this property. The service is great, the rooms are cute and very beachy! There\\u2019s a lot to do in the hotel. Kid friendly for both toddlers and little kids. Great pool. It\\u2019s Centrally located so fun eating places are near by- you can just walk there and back. Food is good\\u2026']"
Taj Holiday Village Resort & Spa,https://www.tripadvisor.in/Hotel_Review-g1165042-d304835-Reviews-or0-Taj_Holiday_Village_Resort_Spa-Sinquerim_North_Goa_District_Goa.html,['Overall the stay is good and kids enjoyed thoroughly. It was a Family event and made best use of the place .  Good swimming pool  / Awesome food along with variety of Breakfast which was mouthwatering.  Good location of the Restaurant which open to the Ocean which every one\\u2026']
Taj Holiday Village Resort & Spa,https://www.tripadvisor.in/Hotel_Review-g1165042-d304835-Reviews-or0-Taj_Holiday_Village_Resort_Spa-Sinquerim_North_Goa_District_Goa.html,"['As expected, the hotel offers great Taj experience!  wholeheartedly recommend the property.  Positives: - Fabulous, spacious rooms - Great staff - Very nice swimming pool - Lots of nice walking spaces throughout the property - Dedicated play area/activity zone for kids with\\u2026']"
Taj Holiday Village Resort & Spa,https://www.tripadvisor.in/Hotel_Review-g1165042-d304835-Reviews-or0-Taj_Holiday_Village_Resort_Spa-Sinquerim_North_Goa_District_Goa.html,"['Taj holiday is exactly what you expect from a Taj hotel/resort. Extremely courteous staff, superb location, an out of the world culinary experience and a lot of pampering. I would recommend anyone who is thinking about spending their time there... not to think again and just\\u2026']"
