Hotel Name,Hotel Review Page,Hotel Review 
The Baga Marina Beach Resort & Hotel,https://www.tripadvisor.in/Hotel_Review-g635747-d1552446-Reviews-The_Baga_Marina_Beach_Resort_Hotel-Baga_North_Goa_District_Goa.html,['Good place to stay quite close to Baga beach.. well maintained rooms n good room service. Food taste good as well.. overall felt worth the money. But please be careful while booking through online especially for extra beds. ']
The Baga Marina Beach Resort & Hotel,https://www.tripadvisor.in/Hotel_Review-g635747-d1552446-Reviews-The_Baga_Marina_Beach_Resort_Hotel-Baga_North_Goa_District_Goa.html,"['Stayed here for several days after a month long trip around India. We had a comfortable room on the 2nd floor overlooking the pool. The hotel is a short 10 minute walk to the beach set back slightly from CSM Road. The staff (especially the restaurant staff) are excellent, very\\u2026']"
De Alturas Resort,https://www.tripadvisor.in/Hotel_Review-g297605-d4294816-Reviews-De_Alturas_Resort-Candolim_Bardez_North_Goa_District_Goa.html,['This is the first time that trip advisor rating was misleading. I always book my hotels after checking their rating at trip advisor. Did the same for De Alturas and it was so disappointing.  First of all this is not a 4 star property and not a resort. Resort means there are some\\u2026']
De Alturas Resort,https://www.tripadvisor.in/Hotel_Review-g297605-d4294816-Reviews-De_Alturas_Resort-Candolim_Bardez_North_Goa_District_Goa.html,"[""We stayed over Easter 2019 for Two Weeks B&B. From arrival to departure, From Waiters to the Pool man we were looked after and felt welcome.  We walked every day to the Beach and parked ourselves in Claudine's Shack on the Beach most days.  Visited the Old Fort and took a boat\\u2026""]"
De Alturas Resort,https://www.tripadvisor.in/Hotel_Review-g297605-d4294816-Reviews-De_Alturas_Resort-Candolim_Bardez_North_Goa_District_Goa.html,['We took the package of   4 days/ 3Nights. This hotel is Nice and comfortable to stay. Food is Good and comparatively less spicy. Our premium room was specious. Housekeeping service is up to the mark. I will recommend that go for fixed meals plan otherwise menu card charges is\\u2026']
De Alturas Resort,https://www.tripadvisor.in/Hotel_Review-g297605-d4294816-Reviews-De_Alturas_Resort-Candolim_Bardez_North_Goa_District_Goa.html,"[""Wonderful Resort  Hotel staff are very co opartive  Resort is very clean Resorts rooms are very clean and luxury Resort view is very good Resort foods is very tasty  Just 7 min walking from Resort we reached goa's famous candolim beach""]"
De Alturas Resort,https://www.tripadvisor.in/Hotel_Review-g297605-d4294816-Reviews-De_Alturas_Resort-Candolim_Bardez_North_Goa_District_Goa.html,"['Resort De Alturas is wonderful resort in Goa.  The hotel is Good and rooms were very neat & cleaned. All Hotel staff was very co operative & friendly and helpful,  I would like to thanks to all Staff  Thanks- B L Surya']"
Treehouse Neptune Inn,https://www.tripadvisor.in/Hotel_Review-g303877-d13340161-Reviews-Treehouse_Neptune_Inn-Panjim_North_Goa_District_Goa.html,"[""Good service and food,room are clean and neat, location of hotel Good, wonderful stay and Happy stay, Rakesh ,suvarna,wasim,shahena really they're very good and manage very well All The Best team see you""]"
Treehouse Neptune Inn,https://www.tripadvisor.in/Hotel_Review-g303877-d13340161-Reviews-Treehouse_Neptune_Inn-Panjim_North_Goa_District_Goa.html,['The stay at hotel is very good the staff is very coperative al the rooms are neat and clean wash room is also very good we have also included the breakfast in itinerary breakfast is also very good I recommend every body to stay in that hotel']
Treehouse Neptune Inn,https://www.tripadvisor.in/Hotel_Review-g303877-d13340161-Reviews-Treehouse_Neptune_Inn-Panjim_North_Goa_District_Goa.html,['Hotel was cleaned and in a hygienic condition.  Mrs Suvarna and the other staff under her guidance was only just a call away for any help whenever Needed.  The stay was totally comfortable and the tariff was convenient enough.  Thanks Suvarna for making my stay so relaxed and\\u2026']
Treehouse Neptune Inn,https://www.tripadvisor.in/Hotel_Review-g303877-d13340161-Reviews-Treehouse_Neptune_Inn-Panjim_North_Goa_District_Goa.html,"['Hotel is situated main panjim city. All places are nearby like market, casinos, garden and beaches. Hotel staff is polite and helpful.  Rooms are neat and clran  Amenities are on request. If you are business traveler beat hotel to stay. ']"
Treehouse Neptune Inn,https://www.tripadvisor.in/Hotel_Review-g303877-d13340161-Reviews-Treehouse_Neptune_Inn-Panjim_North_Goa_District_Goa.html,"['Great staff,  great hotel,  everything thing is up to the mark.  Compared to other budget hota in panjim rokne rate and service is better.  Just stop out from hotel everything is nearby.  Beaches casinos nearby.. ']"
Hotel Mandovi,https://www.tripadvisor.in/Hotel_Review-g303877-d477614-Reviews-Hotel_Mandovi-Panjim_North_Goa_District_Goa.html,"[""For me Goa's synonym is this hotel. Blended with old Goanese tradition with modern amenities is at its peak!  Worth mentioning is its location, traditional food and their staff. The manager Mr. Gawas will make you feel top of the world with his personal touch! Go for this hotel\\u2026""]"
Hotel Mandovi,https://www.tripadvisor.in/Hotel_Review-g303877-d477614-Reviews-Hotel_Mandovi-Panjim_North_Goa_District_Goa.html,"['Been coming over to the Mandovi for 20yrs all ways a great pleasure having a few drinks in the cocktail bar. Excellent service normal prices and free nibbles, Smiling waiters serving you . comfortable seats over looking the lights and moonlight on the river.          See you in\\u2026']"
Hotel Mandovi,https://www.tripadvisor.in/Hotel_Review-g303877-d477614-Reviews-Hotel_Mandovi-Panjim_North_Goa_District_Goa.html,"['Its surprising to see that at such a wonderful and strategic location,Hotel Mandovi is catering to its guests with so poorly appointed,outdated rooms.The rooms are not even well lit.  Day time front desk staff is supporrtive  but you dont find the same from night staff.  Food is\\u2026']"
Hotel Mandovi,https://www.tripadvisor.in/Hotel_Review-g303877-d477614-Reviews-Hotel_Mandovi-Panjim_North_Goa_District_Goa.html,['So we were on a family vacation to Goa and we got a great deal from make my trip and hence we booked this hotel. Coming to the hotel it is located facing the Mandovi river and you get really nice and stunning views of the Mandovi river in the morning and evening.  Coming to the\\u2026']
Hotel Mandovi,https://www.tripadvisor.in/Hotel_Review-g303877-d477614-Reviews-Hotel_Mandovi-Panjim_North_Goa_District_Goa.html,['the best part of the stay was the behavior from the staff....it was way beyond i have seen till date...they were so good and it made my stay very comfortable. i had been there for some exams related and the co-operation i received cannot be narrated in words. the location being\\u2026']
Casa Candolim,https://www.tripadvisor.in/Hotel_Review-g297605-d1020777-Reviews-Casa_Candolim-Candolim_Bardez_North_Goa_District_Goa.html,"['The rooms were spacious and quite basic. No breakfast served, which was  bit unexpected but no worries, plenty of places to eat within walking distance.But I must say the staff were helpful and friendly. We were on a chilled holiday so no complaints.']"
Casa Candolim,https://www.tripadvisor.in/Hotel_Review-g297605-d1020777-Reviews-Casa_Candolim-Candolim_Bardez_North_Goa_District_Goa.html,['This villa is close to beach it is decent with spacious rooms there are two blocks totally 8 rooms other block with small pool with garden  They don\\u2019t serve breakfast or food but there are shacks and good places to eat  Chilled out place for decent budget  ']
Casa Candolim,https://www.tripadvisor.in/Hotel_Review-g297605-d1020777-Reviews-Casa_Candolim-Candolim_Bardez_North_Goa_District_Goa.html,"['A place maintained neat and clean, close to candolim beach(just 5 mins walk). Well maintained pool and rooms.  Friendly staff and always ready to help you with any query. Even though food is not provided, you can find many restaurants close by. Overall I give 4.5 out of 5 ']"
Casa Candolim,https://www.tripadvisor.in/Hotel_Review-g297605-d1020777-Reviews-Casa_Candolim-Candolim_Bardez_North_Goa_District_Goa.html,['We stayed here 5 nights. Nice place to stay. Not luxury but then you get what your paying for. For the price the hotel offered complete value. there service was hospitable and the rooms reasonably comfortable. Good location.']
Casa Candolim,https://www.tripadvisor.in/Hotel_Review-g297605-d1020777-Reviews-Casa_Candolim-Candolim_Bardez_North_Goa_District_Goa.html,"['Overall :- Nice cosy place to stay. Place is dived into two wings, one is in the front and the other in the rear is about 50 m inside the street.  About Rooms:  Front wings rooms are big in size with a fridge and tea coffer maker. Although this is called a beach front room but\\u2026']"
Santana Beach Resort,https://www.tripadvisor.in/Hotel_Review-g297605-d651438-Reviews-Santana_Beach_Resort-Candolim_Bardez_North_Goa_District_Goa.html,"[""It's a beautiful place to be the staff Maria di and kartik are so sweet and helping such happy faces to see every morning. You approach anytime and they will be willing helping you with anything possible.  Loved it \\xe2\\x9d\\xa4""]"
Santana Beach Resort,https://www.tripadvisor.in/Hotel_Review-g297605-d651438-Reviews-Santana_Beach_Resort-Candolim_Bardez_North_Goa_District_Goa.html,"['Good stay, the hotel staff are friendly. The breakfast though good catered more for local clientele .No complaints about that but considering Goa is such an international destination maybe some international fare would have been more appreciative. Overall the food in the\\u2026']"
Santana Beach Resort,https://www.tripadvisor.in/Hotel_Review-g297605-d651438-Reviews-Santana_Beach_Resort-Candolim_Bardez_North_Goa_District_Goa.html,['Awesome stay.. near to very clean and silent beach...clean rooms..nice swimming pool enjoyed by my 2 year kid...surrounded by different trees..good breakfast...only one issue is parking which you have to park your vehicle far away from your room. (Backside of resort) ']
Santana Beach Resort,https://www.tripadvisor.in/Hotel_Review-g297605-d651438-Reviews-Santana_Beach_Resort-Candolim_Bardez_North_Goa_District_Goa.html,"[""An ideal place for a short break ... relaxing, restful ... falling in love with SANTANA: excellent rooms combined with 'service par excellance' ... a well spread buffet breakfast ... an even better clear blue water swimming pool with the beach at a throw's distance and a\\u2026""]"
Santana Beach Resort,https://www.tripadvisor.in/Hotel_Review-g297605-d651438-Reviews-Santana_Beach_Resort-Candolim_Bardez_North_Goa_District_Goa.html,"['We were a group of 6 families and opted for equal number of rooms. To start with the check-in process, it was smooth and fast with fruit punch as welcome drink. The rooms provided were in a single block and were spacious enough with a decent size double bed, sofa cum bed,a\\u2026']"
Mayfair Hideaway Spa Resort,https://www.tripadvisor.in/Hotel_Review-g15149265-d2041908-Reviews-Mayfair_Hideaway_Spa_Resort-Quitol_Canaguinim_South_Goa_District_Goa.html,"['Great location. Very good food. Pool & Beach view is awesome.  Very good rooms.Very peaceful and calm location. Its about 50kms from Panjim. So if you are planning for this resort, go to resort first and then head for site seeing later to Panjim.']"
Mayfair Hideaway Spa Resort,https://www.tripadvisor.in/Hotel_Review-g15149265-d2041908-Reviews-Mayfair_Hideaway_Spa_Resort-Quitol_Canaguinim_South_Goa_District_Goa.html,"[""Tucked away in an obscure yet beautiful part of south Goa, this resort is a true 'hideaway'. The peace & quiet of the resort coupled with their excellent well-maintained facilities made this a very memorable Goa experience. Food served here is fantastic (the ajwaini fish tikka\\u2026""]"
Mayfair Hideaway Spa Resort,https://www.tripadvisor.in/Hotel_Review-g15149265-d2041908-Reviews-Mayfair_Hideaway_Spa_Resort-Quitol_Canaguinim_South_Goa_District_Goa.html,"['location is very bad but inside the resort..... great. excellent ambiance, great food and awesome experience. good hospitality not the best. rooms are spacious, elegant and simply great. nice experience. think it is the least rated property among mayfair.']"
Mayfair Hideaway Spa Resort,https://www.tripadvisor.in/Hotel_Review-g15149265-d2041908-Reviews-Mayfair_Hideaway_Spa_Resort-Quitol_Canaguinim_South_Goa_District_Goa.html,"[""This is situated on the river and is a lovely place to get away. The food is good, the staff attentive and the pool is nice, right on the river's edge though very small and if there are children about, it is not very relaxing. Still, a pleasant place to visit.""]"
Mayfair Hideaway Spa Resort,https://www.tripadvisor.in/Hotel_Review-g15149265-d2041908-Reviews-Mayfair_Hideaway_Spa_Resort-Quitol_Canaguinim_South_Goa_District_Goa.html,['This boutique resort tucked away in the tiny fishing village of Betul in South Goa makes for an ideal getaway from the regular noisy and cluttered beaches of North Goa. The resort is located on the banks of river Sal and has well appointed guestrooms with all modern amenities.\\u2026']
Holiday Inn Resort Goa,https://www.tripadvisor.in/Hotel_Review-g775971-d307514-Reviews-Holiday_Inn_Resort_Goa-Cavelossim_South_Goa_District_Goa.html,"['This is my first visit in this property, had amazing stay. We will visit again. The staff is just amazing. Had an amazing stay. My family and friends had the best stay. The food was just mouth watering. Best place.']"
Holiday Inn Resort Goa,https://www.tripadvisor.in/Hotel_Review-g775971-d307514-Reviews-Holiday_Inn_Resort_Goa-Cavelossim_South_Goa_District_Goa.html,['Was a very great stay. The services provided were remarkable. The rooms had all the facilities.the room service was very efficient. The staff were extremely courteous. The resort also has a direct access to the beach. If someone wants the best of everything please do visit this\\u2026']
Holiday Inn Resort Goa,https://www.tripadvisor.in/Hotel_Review-g775971-d307514-Reviews-Holiday_Inn_Resort_Goa-Cavelossim_South_Goa_District_Goa.html,"['I cannot forget lovely time spent with my friends at holiday Inn Resort. It has very big coast line than they also have 3resturants which serves amazing food,they also have a very good staf. I had a really  good time there.']"
Holiday Inn Resort Goa,https://www.tripadvisor.in/Hotel_Review-g775971-d307514-Reviews-Holiday_Inn_Resort_Goa-Cavelossim_South_Goa_District_Goa.html,"['We loved the property, the best and nice stay I had. We just loved it. The food ND the service was excellent. We will definitely come again. Now this resort is confirmed. We really had an amazing stay.']"
Holiday Inn Resort Goa,https://www.tripadvisor.in/Hotel_Review-g775971-d307514-Reviews-Holiday_Inn_Resort_Goa-Cavelossim_South_Goa_District_Goa.html,"['Being with my friends in the holiday Inn Resort was so fun enjoyed every moment as they have a very huge property with three restaurant,spacious rooms,gym,wonderful spa. I wish to visit this property again.']"
ibis Styles Goa Calangute Resort,https://www.tripadvisor.in/Hotel_Review-g306995-d9566044-Reviews-Ibis_Styles_Goa_Calangute_Resort-Calangute_North_Goa_District_Goa.html,"['Nice hotel for a family stay with two swimming pools , kids zone and awesome buffet breakfast and dinner options . Easy access to beach (10 mins) or you could avail complementary drop in car to tivoi beach . Close proximity to calangute and baga beach with good food options\\u2026']"
ibis Styles Goa Calangute Resort,https://www.tripadvisor.in/Hotel_Review-g306995-d9566044-Reviews-Ibis_Styles_Goa_Calangute_Resort-Calangute_North_Goa_District_Goa.html,['Good hotel for stay with friends and family also great price good food service is also good clean swimming pool big space in lobby area every room have balcony room size is not big but bed are comfort bathroom is average size']
ibis Styles Goa Calangute Resort,https://www.tripadvisor.in/Hotel_Review-g306995-d9566044-Reviews-Ibis_Styles_Goa_Calangute_Resort-Calangute_North_Goa_District_Goa.html,"['Awesome Hotel with amazing hospitality. Staff is well trained and courteous.  Enjoyed the stay  Front desk staff are very helpful especially buddhadev,himaanshu  he is so helpful, good person, keep it up  Over all good@@']"
ibis Styles Goa Calangute Resort,https://www.tripadvisor.in/Hotel_Review-g306995-d9566044-Reviews-Ibis_Styles_Goa_Calangute_Resort-Calangute_North_Goa_District_Goa.html,"['Great property, well maintained and staff are all customer centric. Good option to stay when traveling with Family or friends. Food in their restaurant was awesome.  Great room cleaning by Himanshu,front desk staff are very nice especially buddhadev;!!!  Over all well!!!']"
ibis Styles Goa Calangute Resort,https://www.tripadvisor.in/Hotel_Review-g306995-d9566044-Reviews-Ibis_Styles_Goa_Calangute_Resort-Calangute_North_Goa_District_Goa.html,"[""We have been here since last 4 days, the hotel is wonderful will almost all amenities. Lovely food, good size swimming pool. I have never seen hotel so friendly to children's. They offer free lunch and dinner to children below 12 years. Rates are reasonable and food quality is\\u2026""]"
Fairfield by Marriott Goa Anjuna,https://www.tripadvisor.in/Hotel_Review-g306992-d10540733-Reviews-Fairfield_by_Marriott_Goa_Anjuna-Anjuna_Bardez_North_Goa_District_Goa.html,"[""We were there at April 2019. It was for my Daughter's summer vacation in Goa. A nice welcome and gave us the best room. I do not have any negative feedback everything was positive. The best thing to lookout is the customer service which is at very high standards and the that\\u2026""]"
Fairfield by Marriott Goa Anjuna,https://www.tripadvisor.in/Hotel_Review-g306992-d10540733-Reviews-Fairfield_by_Marriott_Goa_Anjuna-Anjuna_Bardez_North_Goa_District_Goa.html,['Beautiful hotel with good food. Especially Mr Akhilesh from their team is really helpful along with other staff. Good cozy Rooms and a big swimming pool with quite and green surrounding makes it ideal for a liesure Traveller near Anjuna. Look forward to come again.']
Fairfield by Marriott Goa Anjuna,https://www.tripadvisor.in/Hotel_Review-g306992-d10540733-Reviews-Fairfield_by_Marriott_Goa_Anjuna-Anjuna_Bardez_North_Goa_District_Goa.html,"['Chose this property over others as it was Marriott. Would have got a better service and rooms for the price we paid. We dint get rooms on time.AC was not efficiently working. Even after tellin them multiple times they were unable to rectify the AC, neither the room was changed.\\u2026']"
Fairfield by Marriott Goa Anjuna,https://www.tripadvisor.in/Hotel_Review-g306992-d10540733-Reviews-Fairfield_by_Marriott_Goa_Anjuna-Anjuna_Bardez_North_Goa_District_Goa.html,['Not a great property we thought it was Marriott properties hence booked it. But it came out to be nothing like Marriott at all not even close to the 1 star standard.  To start with when we reached they couldn\\u2019t find your rooms reservation we had booked with make my trip.  We\\u2026']
Fairfield by Marriott Goa Anjuna,https://www.tripadvisor.in/Hotel_Review-g306992-d10540733-Reviews-Fairfield_by_Marriott_Goa_Anjuna-Anjuna_Bardez_North_Goa_District_Goa.html,"['This review has been a little delayed but nonetheless worth the mention....   Excellent Value for money, very friendly effective staff. Front office and f&b staff are very energetic (seen the same staff working tirelessly from morning to night)  and prompt.  Property has started\\u2026']"
L'Amore Beach Cottages,https://www.tripadvisor.in/Hotel_Review-g2334907-d5999353-Reviews-L_Amore_Beach_Cottages-Ashvem_Beach_North_Goa_District_Goa.html,"[""It's an open secret that I am a big fan of ashvem beach as it is a still intact, crowd free beach in north goa. L'Amore became much more than a place to crush when I feel to spend some days on the  beach - it is like a family. Aarti and the other members of the owner family just\\u2026""]"
L'Amore Beach Cottages,https://www.tripadvisor.in/Hotel_Review-g2334907-d5999353-Reviews-L_Amore_Beach_Cottages-Ashvem_Beach_North_Goa_District_Goa.html,"[""The two of us arrived at Ashvem after a long bus journey followed by a long bike ride. It was around 11 in the morning. Since it's peak summers, the requirement was an AC room. After having been refused early check-in by couple of resorts, we arrived at L'amore where we were\\u2026""]"
L'Amore Beach Cottages,https://www.tripadvisor.in/Hotel_Review-g2334907-d5999353-Reviews-L_Amore_Beach_Cottages-Ashvem_Beach_North_Goa_District_Goa.html,"['We booked Lotus for stay .. the view and feel is amazing. Happy  and helping team of Joseph, Nandan , Arnav , Amit ... makes the entire experience more pleasant . Clean , good food, and amazing view .. All in all great experience.']"
L'Amore Beach Cottages,https://www.tripadvisor.in/Hotel_Review-g2334907-d5999353-Reviews-L_Amore_Beach_Cottages-Ashvem_Beach_North_Goa_District_Goa.html,['Had an amazing stay at L\\u2019Amore beach cottages been going to this place since 2017 every time I have been there always had a great stay the team are very good with hospitality and the food is really yum.  Would recommend this cottage any day if you planning a visit to ashwem\\u2026']
L'Amore Beach Cottages,https://www.tripadvisor.in/Hotel_Review-g2334907-d5999353-Reviews-L_Amore_Beach_Cottages-Ashvem_Beach_North_Goa_District_Goa.html,['Hello guys in the offseason when it was starting the monsoon I reached lamore resort ashvem beach. It was not only the comfortable stay but best place to relax and enjoy. I stayed in lamore resort 10 days and I found my all the days was so much excited. I meet some stars who\\u2026']
Radisson Goa Candolim,https://www.tripadvisor.in/Hotel_Review-g297605-d7717427-Reviews-Radisson_Goa_Candolim-Candolim_Bardez_North_Goa_District_Goa.html,"['We just came back on 15th Jun and had an awesome stay. We arrived at 930 AM much earlier than the check in time but the staff was really helpful and we were immediately given our room, In fact we were upgraded to a pool side facing room with no extra cost. Good food and service.\\u2026']"
Radisson Goa Candolim,https://www.tripadvisor.in/Hotel_Review-g297605-d7717427-Reviews-Radisson_Goa_Candolim-Candolim_Bardez_North_Goa_District_Goa.html,"['We stayed at this hotel for three weeks. We arrived in the early hours of the morning and were met with a hot chocolate and chicken sandwiches. We had stayed here before and our travel agent had requested a first floor room for us, we found we had been given an upgraded room and\\u2026']"
Radisson Goa Candolim,https://www.tripadvisor.in/Hotel_Review-g297605-d7717427-Reviews-Radisson_Goa_Candolim-Candolim_Bardez_North_Goa_District_Goa.html,['Internet was a major issue Room service slow Bathroom was so bad that every time we took a shower the entire bathroom was filled with water.. Despite repeatedcomplants nothing was done to improve it. They just came and cleaned it']
Radisson Goa Candolim,https://www.tripadvisor.in/Hotel_Review-g297605-d7717427-Reviews-Radisson_Goa_Candolim-Candolim_Bardez_North_Goa_District_Goa.html,"['Nice location,wonderful stay.Good staff to talk to.Great hospitality.breakfast was awesome.overall food preparation is good.Housekeeping good by Aakif mujawar.overall a good experience.will recommend for family stay.']"
Radisson Goa Candolim,https://www.tripadvisor.in/Hotel_Review-g297605-d7717427-Reviews-Radisson_Goa_Candolim-Candolim_Bardez_North_Goa_District_Goa.html,"['Hotel has a nice location and offers rooms at a very competitive price However, the rooms lack finesse you would expect from top brand. Its a very old property which was taken over by Radisson a few years ago. So the age really shows. Also, during our stay we faced multiple\\u2026']"
Varanda do Mar,https://www.tripadvisor.in/Hotel_Review-g303877-d6416881-Reviews-Varanda_do_Mar-Panjim_North_Goa_District_Goa.html,"['I Booked to stay 4 night  in this hotel  it was very near Miramar beach and the  the staff were very helpful and gave us excellent service. Special thanks to Mr.Subrato, The rooms were very spacious and the showers plus balconies, although we did not have sea facing rooms.\\u2026']"
Varanda do Mar,https://www.tripadvisor.in/Hotel_Review-g303877-d6416881-Reviews-Varanda_do_Mar-Panjim_North_Goa_District_Goa.html,"['A beautiful hotel in Miramar.It was a pleasant stay. The rooms are really big, clean and spacious. Staff very friendly and helpful. Breakfast with lot of variety. Its a best place for a family. Though the poll is small you can enjoy.']"
Varanda do Mar,https://www.tripadvisor.in/Hotel_Review-g303877-d6416881-Reviews-Varanda_do_Mar-Panjim_North_Goa_District_Goa.html,"['The hotel staff is extremely helpful. Food is good and room service is prompt. However, public transport near the hotel is difficult to avail because of its location. Overall, it was a comfortable and pleasant stay for family.']"
Varanda do Mar,https://www.tripadvisor.in/Hotel_Review-g303877-d6416881-Reviews-Varanda_do_Mar-Panjim_North_Goa_District_Goa.html,"['A nice cosy hotel in Miramar. However they need to upgrade their lobby and restaurant. It does not give the right impression of their rooms. The rooms are really big, clean and spacious. The bathrooms are well equipped but they need to improve the hot water supply and need to\\u2026']"
Varanda do Mar,https://www.tripadvisor.in/Hotel_Review-g303877-d6416881-Reviews-Varanda_do_Mar-Panjim_North_Goa_District_Goa.html,"['Very Closed to Mira Mar Beach, this hotel is great value for money. It offers good spacious rooms, nicely decorated (Tough not exceptional). Food is also very good. Hospitality and staff smiles are their high points. Tough within the confines of the city, it still offers a very\\u2026']"
Regenta Resort Varca Beach,https://www.tripadvisor.in/Hotel_Review-g1096236-d9460735-Reviews-Regenta_Resort_Varca_Beach-Varca_South_Goa_District_Goa.html,"[""It is the best place to stay. This is situated near the beach and it is available at lower cost. So this is the nice place. That's why anyone wants to visit the beach, this is the best place to stay .""]"
Regenta Resort Varca Beach,https://www.tripadvisor.in/Hotel_Review-g1096236-d9460735-Reviews-Regenta_Resort_Varca_Beach-Varca_South_Goa_District_Goa.html,"['Lovely place to visit for nature lovers.The resort looks same as the pics mentioned.Co-operative staff at Reception(Rima),watchman,restaurant,room keeping.Very close to beach.You can rent a scooty from nearby residents and explore south Goa.']"
Regenta Resort Varca Beach,https://www.tripadvisor.in/Hotel_Review-g1096236-d9460735-Reviews-Regenta_Resort_Varca_Beach-Varca_South_Goa_District_Goa.html,"['And here\\u2019s why, I have always believed that good customer service can fix any problem. But I stand correct after my stay at the Regenta Resort.   We arrive at the hotel at 4PM, only be be informed one of the two rooms is not ready yet, since the AC is not working. 15 Min later\\u2026']"
Regenta Resort Varca Beach,https://www.tripadvisor.in/Hotel_Review-g1096236-d9460735-Reviews-Regenta_Resort_Varca_Beach-Varca_South_Goa_District_Goa.html,"['nice hotel ,near to the beach in walking distance just few minutes  .good food qualityat average price  with helpful staff.Mr patel very helpful with his team . Some maintenance work  and cleaning need to improve.']"
Regenta Resort Varca Beach,https://www.tripadvisor.in/Hotel_Review-g1096236-d9460735-Reviews-Regenta_Resort_Varca_Beach-Varca_South_Goa_District_Goa.html,"['One of the best property and near to beach, got a nice welcome from the team especially Rima, she explained everything about the property and taken care of our stay most memorable, thanks for the property and Rima.']"
Nagoa Grande Resort & Spa,https://www.tripadvisor.in/Hotel_Review-g306993-d2571252-Reviews-Nagoa_Grande_Resort_Spa-Bardez_North_Goa_District_Goa.html,"['Goa is a amazing place and no 1 stay @ Goa,Na Goa grand resort and spa Bardez is best place to stay with family I stayed at 7th to 10th June 2019. Good experience well maintain rooms, tasty food, staff of the hotel is very cool and calm with helpful every time. Restaurant people\\u2026']"
Nagoa Grande Resort & Spa,https://www.tripadvisor.in/Hotel_Review-g306993-d2571252-Reviews-Nagoa_Grande_Resort_Spa-Bardez_North_Goa_District_Goa.html,"['The space was quite comfortable, the staff was extremely hospitable! They were very accommodating especially with food preferences. Great outdoor sitting area by the pool you can grab a drink or even sit there while at breakfast.']"
Nagoa Grande Resort & Spa,https://www.tripadvisor.in/Hotel_Review-g306993-d2571252-Reviews-Nagoa_Grande_Resort_Spa-Bardez_North_Goa_District_Goa.html,"['This Hotel is definitely worth the stay. The rooms are pretty big and really spacious. Also has a stunning vintage feel to it. The best is the pool area which is definitely worth spending some great quality time with friends and family. Also speaking about the services and food,\\u2026']"
Nagoa Grande Resort & Spa,https://www.tripadvisor.in/Hotel_Review-g306993-d2571252-Reviews-Nagoa_Grande_Resort_Spa-Bardez_North_Goa_District_Goa.html,"[""Ac was not working properly, didn't get solved after complaining too , except dat evrythng was brilliant ,, all services are good and quick . Staffs were well behaved  nd  quick to respond , food tastes are good, nd atlast the magician was superb \\U0001f60a""]"
Nagoa Grande Resort & Spa,https://www.tripadvisor.in/Hotel_Review-g306993-d2571252-Reviews-Nagoa_Grande_Resort_Spa-Bardez_North_Goa_District_Goa.html,['This was our second time in goa and the first time in goa ...we had a pleasant stay in nagoa grande resort and spa ..the staff here were very helpful ...services provided were very good ..we visited many places.wonderful place']
Resort Terra Paraiso,https://www.tripadvisor.in/Hotel_Review-g306995-d1056079-Reviews-Resort_Terra_Paraiso-Calangute_North_Goa_District_Goa.html,"[""It was amezing experience in this Resort, Love to come back again....Also love to recon others...  Truly splendid service, frendly staff, big and clean room with beautiful gallery, pool facing Restaurant,in short can't complaint in any manner.""]"
Resort Terra Paraiso,https://www.tripadvisor.in/Hotel_Review-g306995-d1056079-Reviews-Resort_Terra_Paraiso-Calangute_North_Goa_District_Goa.html,['Charming hotel very near the beach and short walk to the main road. The large pool area is kept clean and nice to relax by. Great for couples and families with young children. Food definitely needs improving but the staff were all very polite and hospitable although one chap who\\u2026']
Resort Terra Paraiso,https://www.tripadvisor.in/Hotel_Review-g306995-d1056079-Reviews-Resort_Terra_Paraiso-Calangute_North_Goa_District_Goa.html,['Nice place to visit with kids and couples. We were 18 people with kids. We enjoyed a lot. The place was very nice with a delicious breakfast. Rooms are nicely decorated and clean. Swimming pool is adding more stars to this resort. And specially I can\\u2019t  forget to say thanks the\\u2026']
Resort Terra Paraiso,https://www.tripadvisor.in/Hotel_Review-g306995-d1056079-Reviews-Resort_Terra_Paraiso-Calangute_North_Goa_District_Goa.html,"['The stay was good,service was excellent , staff are very polite and professional. Location is very accessible and near to the beach . I would recommend this resort for couples/ family if they are planning to stay in North Goa. ']"
Resort Terra Paraiso,https://www.tripadvisor.in/Hotel_Review-g306995-d1056079-Reviews-Resort_Terra_Paraiso-Calangute_North_Goa_District_Goa.html,"['We were a group of 15 and everyone liked the resort so much. Clean rooms n bathrooms. Prompt room service. Very good location. 3 min walk to the beach. Simple n cheerful staff. Nice big n clean pool. Breakfast was so-so. But starters during dinner were good. During summers,\\u2026']"
Sterling Goa Bardez,https://www.tripadvisor.in/Hotel_Review-g1962903-d735815-Reviews-Sterling_Goa_Bardez-Alto_Porvorim_North_Goa_District_Goa.html,"[""This hotel is not at a walkable distance to any beach. The property is decent sized but the rooms have no view. The room where I stayed was small but the bathroom was huge. It looked like a failed architect's job. In room dining did not have much to offer for midnight\\u2026""]"
Sterling Goa Bardez,https://www.tripadvisor.in/Hotel_Review-g1962903-d735815-Reviews-Sterling_Goa_Bardez-Alto_Porvorim_North_Goa_District_Goa.html,"['Customer service was AWESOME --Shamima,, Rajnish, Anirban, Haqiqat, Suraj, Debojit, Biswajit, Bhiti, Subhi and all other staff at the restaurant provided EXCELLENT SERVICE despite their busy schedule with Smiling Faces.  Food was at its PEAK !!  Rooms were quite decent and the\\u2026']"
